2
40 30
0.717947	-0.862069	0.91414	0.34133	1
0.786323	-0.862069	0.932733	0.390448	1
0.854699	-0.862069	0.945746	0.442132	1
0.923075	-0.862069	0.952768	0.495821	1
0.991451	-0.862069	0.953425	0.550874	1
1.05983	-0.862069	0.947399	0.606562	1
1.1282	-0.862069	0.934455	0.662061	1
1.19658	-0.862069	0.914481	0.716434	1
1.26495	-0.862069	0.887553	0.76863	1
1.33333	-0.862069	0.854033	0.817477	1
-1.33333	-0.793103	0.160635	0.816474	1
-1.26495	-0.793103	0.128983	0.768664	1
-1.19658	-0.793103	0.10381	0.717855	1
-1.1282	-0.793103	0.0854154	0.665207	1
-1.05983	-0.793103	0.0738139	0.611742	1
-0.991451	-0.793103	0.0688405	0.55835	1
-0.923075	-0.793103	0.0702185	0.505803	1
-0.854699	-0.793103	0.0775998	0.454769	1
-0.786323	-0.793103	0.0905916	0.405828	1
-0.717947	-0.793103	0.108773	0.359479	1
-0.649571	-0.793103	0.131706	0.316153	1
-0.581195	-0.793103	0.158944	0.276221	1
-0.512819	-0.793103	0.190031	0.240002	1
-0.444443	-0.793103	0.224514	0.207764	1
-0.376067	-0.793103	0.261935	0.179736	1
-0.307692	-0.793103	0.301841	0.156104	1
-0.239316	-0.793103	0.343775	0.137023	1
-0.17094	-0.793103	0.387286	0.12261	1
-0.102564	-0.793103	0.431922	0.112953	1
-0.0341879	-0.793103	0.477232	0.10811	1
0.0341879	-0.793103	0.522768	0.10811	1
0.102564	-0.793103	0.568078	0.112953	1
0.17094	-0.793103	0.612714	0.12261	1
0.239316	-0.793103	0.656225	0.137023	1
0.307692	-0.793103	0.698159	0.156104	1
0.376067	-0.793103	0.738065	0.179736	1
0.444443	-0.793103	0.775486	0.207764	1
0.512819	-0.793103	0.809969	0.240002	1
0.581195	-0.793103	0.841056	0.276221	1
0.649571	-0.793103	0.868294	0.316153	1
0.717947	-0.793103	0.891227	0.359479	1
0.786323	-0.793103	0.909408	0.405828	1
0.854699	-0.793103	0.9224	0.454769	1
0.923075	-0.793103	0.929782	0.505803	1
0.991451	-0.793103	0.931159	0.55835	1
1.05983	-0.793103	0.926186	0.611742	1
1.1282	-0.793103	0.914585	0.665207	1
1.19658	-0.793103	0.89619	0.717855	1
1.26495	-0.793103	0.871017	0.768664	1
1.33333	-0.793103	0.839365	0.816474	1
-1.33333	-0.724138	0.176885	0.818073	1
-1.26495	-0.724138	0.146814	0.771544	1
-1.19658	-0.724138	0.123061	0.722287	1
-1.1282	-0.724138	0.105887	0.671451	1
-1.05983	-0.724138	0.0952666	0.620029	1
-0.991451	-0.724138	0.0909976	0.568872	1
-0.923075	-0.724138	0.0927754	0.518705	1
-0.854699	-0.724138	0.100232	0.470146	1
-0.786323	-0.724138	0.112965	0.423722	1
-0.717947	-0.724138	0.130552	0.379881	1
-0.649571	-0.724138	0.15256	0.339006	1
-0.581195	-0.724138	0.178554	0.301421	1
-0.512819	-0.724138	0.208099	0.267399	1
-0.444443	-0.724138	0.240765	0.237172	1
-0.376067	-0.724138	0.276124	0.210932	1
-0.307692	-0.724138	0.313751	0.188837	1
-0.239316	-0.724138	0.353229	0.171015	1
-0.17094	-0.724138	0.394142	0.157565	1
-0.102564	-0.724138	0.436077	0.148558	1
-0.0341879	-0.724138	0.478624	0.144043	1
0.0341879	-0.724138	0.521376	0.144043	1
0.102564	-0.724138	0.563923	0.148558	1
0.17094	-0.724138	0.605858	0.157565	1
0.239316	-0.724138	0.646771	0.171015	1
0.307692	-0.724138	0.686249	0.188837	1
0.376067	-0.724138	0.723876	0.210932	1
0.444443	-0.724138	0.759235	0.237172	1
0.512819	-0.724138	0.791901	0.267399	1
0.581195	-0.724138	0.821446	0.301421	1
0.649571	-0.724138	0.84744	0.339006	1
0.717947	-0.724138	0.869448	0.379881	1
0.786323	-0.724138	0.887035	0.423722	1
0.854699	-0.724138	0.899768	0.470146	1
0.923075	-0.724138	0.907225	0.518705	1
0.991451	-0.724138	0.909002	0.568872	1
1.05983	-0.724138	0.904733	0.620029	1
1.1282	-0.724138	0.894113	0.671451	1
1.19658	-0.724138	0.876939	0.722287	1
1.26495	-0.724138	0.853186	0.771544	1
1.33333	-0.724138	0.823115	0.818073	1
-1.33333	-0.655172	0.194478	0.822074	1
-1.26495	-0.655172	0.165728	0.777028	1
-1.19658	-0.655172	0.143092	0.729448	1
-1.1282	-0.655172	0.126819	0.680475	1
-1.05983	-0.655172	0.116861	0.631079	1
-0.991451	-0.655172	0.112997	0.582079	1
-0.923075	-0.655172	0.114903	0.534161	1
-0.854699	-0.655172	0.122201	0.487904	1
-0.786323	-0.655172	0.134484	0.443789	1
-0.717947	-0.655172	0.15133	0.402225	1
-0.649571	-0.655172	0.172317	0.363554	1
-0.581195	-0.655172	0.197021	0.328061	1
-0.512819	-0.655172	0.225027	0.295987	1
-0.444443	-0.655172	0.255925	0.267532	1
-0.376067	-0.655172	0.28931	0.242862	1
-0.307692	-0.655172	0.324788	0.222111	1
-0.239316	-0.655172	0.361969	0.205388	1
-0.17094	-0.655172	0.400468	0.192775	1
-0.102564	-0.655172	0.439907	0.184333	1
-0.0341879	-0.655172	0.479906	0.180102	1
0.0341879	-0.655172	0.520094	0.180102	1
0.102564	-0.655172	0.560093	0.184333	1
0.17094	-0.655172	0.599532	0.192775	1
0.239316	-0.655172	0.638031	0.205388	1
0.307692	-0.655172	0.675212	0.222111	1
0.376067	-0.655172	0.71069	0.242862	1
0.444443	-0.655172	0.744075	0.267532	1
0.512819	-0.655172	0.774973	0.295987	1
0.581195	-0.655172	0.802979	0.328061	1
0.649571	-0.655172	0.827683	0.363554	1
0.717947	-0.655172	0.84867	0.402225	1
0.786323	-0.655172	0.865516	0.443789	1
0.854699	-0.655172	0.877799	0.487904	1
0.923075	-0.655172	0.885097	0.534161	1
0.991451	-0.655172	0.887003	0.582079	1
1.05983	-0.655172	0.883139	0.631079	1
1.1282	-0.655172	0.873181	0.680475	1
1.19658	-0.655172	0.856908	0.729448	1
1.26495	-0.655172	0.834272	0.777028	1
1.33333	-0.655172	0.805522	0.822074	1
-1.33333	-0.586207	0.213215	0.828255	1
-1.26495	-0.586207	0.185558	0.78487	1
-1.19658	-0.586207	0.16377	0.739067	1
-1.1282	-0.586207	0.148116	0.691987	1
-1.05983	-0.586207	0.138546	0.644587	1
-0.991451	-0.586207	0.134827	0.597661	1
-0.923075	-0.586207	0.136631	0.551866	1
-0.854699	-0.586207	0.143574	0.507748	1
-0.786323	-0.586207	0.155248	0.465755	1
-0.717947	-0.586207	0.171239	0.426261	1
-0.649571	-0.586207	0.19113	0.389577	1
-0.581195	-0.586207	0.214512	0.355959	1
-0.512819	-0.586207	0.240986	0.32562	1
-0.444443	-0.586207	0.27016	0.298737	1
-0.376067	-0.586207	0.301653	0.275453	1
-0.307692	-0.586207	0.335091	0.255885	1
-0.239316	-0.586207	0.370111	0.240126	1
-0.17094	-0.586207	0.406353	0.228247	1
-0.102564	-0.586207	0.443465	0.220299	1
-0.0341879	-0.586207	0.481097	0.216317	1
0.0341879	-0.586207	0.518903	0.216317	1
0.102564	-0.586207	0.556535	0.220299	1
0.17094	-0.586207	0.593647	0.228247	1
0.239316	-0.586207	0.629889	0.240126	1
0.307692	-0.586207	0.664909	0.255885	1
0.376067	-0.586207	0.698347	0.275453	1
0.444443	-0.586207	0.72984	0.298737	1
0.512819	-0.586207	0.759014	0.32562	1
0.581195	-0.586207	0.785488	0.355959	1
0.649571	-0.586207	0.80887	0.389577	1
0.717947	-0.586207	0.828761	0.426261	1
0.786323	-0.586207	0.844752	0.465755	1
0.854699	-0.586207	0.856426	0.507748	1
0.923075	-0.586207	0.863369	0.551866	1
0.991451	-0.586207	0.865173	0.597661	1
1.05983	-0.586207	0.861454	0.644587	1
1.1282	-0.586207	0.851884	0.691987	1
1.19658	-0.586207	0.83623	0.739067	1
1.26495	-0.586207	0.814442	0.78487	1
1.33333	-0.586207	0.786785	0.828255	1
-1.33333	-0.517241	0.232922	0.836375	0.943859
-1.26495	-0.517241	0.206173	0.794816	1
-1.19658	-0.517241	0.185006	0.750882	1
-1.1282	-0.517241	0.169726	0.70572	1
-1.05983	-0.517241	0.1603	0.660282	1
-0.991451	-0.517241	0.156504	0.61535	1
-0.923075	-0.517241	0.158007	0.571561	1
-0.854699	-0.517241	0.164428	0.529434	1
-0.786323	-0.517241	0.175362	0.489395	1
-0.717947	-0.517241	0.1904	0.45179	1
-0.649571	-0.517241	0.209136	0.416906	1
-0.581195	-0.517241	0.231172	0.384975	1
-0.512819	-0.517241	0.256124	0.356189	1
-0.444443	-0.517241	0.283616	0.330707	1
-0.376067	-0.517241	0.313285	0.308654	1
-0.307692	-0.517241	0.344779	0.290134	1
-0.239316	-0.517241	0.377752	0.275227	1
-0.17094	-0.517241	0.411868	0.263995	1
-0.102564	-0.517241	0.446797	0.256483	1
-0.0341879	-0.517241	0.482212	0.252719	1
0.0341879	-0.517241	0.517788	0.252719	1
0.102564	-0.517241	0.553203	0.256483	1
0.17094	-0.517241	0.588132	0.263995	1
0.239316	-0.517241	0.622248	0.275227	1
0.307692	-0.517241	0.655221	0.290134	1
0.376067	-0.517241	0.686715	0.308654	1
0.444443	-0.517241	0.716384	0.330707	1
0.512819	-0.517241	0.743876	0.356189	1
0.581195	-0.517241	0.768828	0.384975	1
0.649571	-0.517241	0.790864	0.416906	1
0.717947	-0.517241	0.8096	0.45179	1
0.786323	-0.517241	0.824638	0.489395	1
0.854699	-0.517241	0.835572	0.529434	1
0.923075	-0.517241	0.841993	0.571561	1
0.991451	-0.517241	0.843496	0.61535	1
1.05983	-0.517241	0.8397	0.660282	1
1.1282	-0.517241	0.830274	0.70572	1
1.19658	-0.517241	0.814994	0.750882	1
1.26495	-0.517241	0.793827	0.794816	1
1.33333	-0.517241	0.767078	0.836375	0.943859
-1.33333	-0.448276	0.253435	0.846172	0.831958
-1.26495	-0.448276	0.227467	0.80661	1
-1.19658	-0.448276	0.206734	0.764639	1
-1.1282	-0.448276	0.191619	0.721422	1
-1.05983	-0.448276	0.182131	0.677921	1
-0.991451	-0.448276	0.178062	0.634912	1
-0.923075	-0.448276	0.179093	0.593024	1
-0.854699	-0.448276	0.184848	0.552759	1
-0.786323	-0.448276	0.194929	0.514526	1
-0.717947	-0.448276	0.208933	0.478652	1
-0.649571	-0.448276	0.226463	0.445404	1
-0.581195	-0.448276	0.247134	0.414998	1
-0.512819	-0.448276	0.270572	0.387611	1
-0.444443	-0.448276	0.296418	0.363383	1
-0.376067	-0.448276	0.324322	0.34243	1
-0.307692	-0.448276	0.353949	0.324843	1
-0.239316	-0.448276	0.384973	0.310694	1
-0.17094	-0.448276	0.417074	0.300037	1
-0.102564	-0.448276	0.449939	0.292911	1
-0.0341879	-0.448276	0.483262	0.289341	1
0.0341879	-0.448276	0.516738	0.289341	1
0.102564	-0.448276	0.550061	0.292911	1
0.17094	-0.448276	0.582926	0.300037	1
0.239316	-0.448276	0.615027	0.310694	1
0.307692	-0.448276	0.646051	0.324843	1
0.376067	-0.448276	0.675678	0.34243	1
0.444443	-0.448276	0.703582	0.363383	1
0.512819	-0.448276	0.729428	0.387611	1
0.581195	-0.448276	0.752866	0.414998	1
0.649571	-0.448276	0.773537	0.445404	1
0.717947	-0.448276	0.791067	0.478652	1
0.786323	-0.448276	0.805071	0.514526	1
0.854699	-0.448276	0.815152	0.552759	1
0.923075	-0.448276	0.820907	0.593024	1
0.991451	-0.448276	0.821938	0.634912	1
1.05983	-0.448276	0.817869	0.677921	1
1.1282	-0.448276	0.808381	0.721422	1
1.19658	-0.448276	0.793266	0.764639	1
1.26495	-0.448276	0.772533	0.80661	1
1.33333	-0.448276	0.746565	0.846172	0.831958
-1.33333	-0.37931	0.274582	0.857355	0.7166
-1.26495	-0.37931	0.249338	0.819977	0.986112
-1.19658	-0.37931	0.228906	0.780081	1
-1.1282	-0.37931	0.213789	0.738854	1
-1.05983	-0.37931	0.204061	0.697278	1
-0.991451	-0.37931	0.199552	0.656139	1
-0.923075	-0.37931	0.199961	0.616063	1
-0.854699	-0.37931	0.204924	0.57755	1
-0.786323	-0.37931	0.214051	0.540995	1
-0.717947	-0.37931	0.226949	0.506716	1
-0.649571	-0.37931	0.24323	0.474965	1
-0.581195	-0.37931	0.262516	0.445946	1
-0.512819	-0.37931	0.284447	0.419822	1
-0.444443	-0.37931	0.308675	0.396726	1
-0.376067	-0.37931	0.334863	0.376761	1
-0.307692	-0.37931	0.362691	0.36001	1
-0.239316	-0.37931	0.391844	0.346538	1
-0.17094	-0.37931	0.422021	0.336393	1
-0.102564	-0.37931	0.452924	0.329612	1
-0.0341879	-0.37931	0.48426	0.326215	1
0.0341879	-0.37931	0.51574	0.326215	1
0.102564	-0.37931	0.547076	0.329612	1
0.17094	-0.37931	0.577979	0.336393	1
0.239316	-0.37931	0.608156	0.346538	1
0.307692	-0.37931	0.637309	0.36001	1
0.376067	-0.37931	0.665137	0.376761	1
0.444443	-0.37931	0.691325	0.396726	1
0.512819	-0.37931	0.715553	0.419822	1
0.581195	-0.37931	0.737484	0.445946	1
0.649571	-0.37931	0.75677	0.474965	1
0.717947	-0.37931	0.773051	0.506716	1
0.786323	-0.37931	0.785949	0.540995	1
0.854699	-0.37931	0.795076	0.57755	1
0.923075	-0.37931	0.800039	0.616063	1
0.991451	-0.37931	0.800448	0.656139	1
1.05983	-0.37931	0.795939	0.697278	1
1.1282	-0.37931	0.786211	0.738854	1
1.19658	-0.37931	0.771094	0.780081	1
1.26495	-0.37931	0.750662	0.819977	0.986112
1.33333	-0.37931	0.725418	0.857355	0.7166
-1.33333	-0.310345	0.29616	0.869598	0.601801
-1.26495	-0.310345	0.271671	0.834623	0.84166
-1.19658	-0.310345	0.251475	0.796943	1
-1.1282	-0.310345	0.236234	0.757778	1
-1.05983	-0.310345	0.226124	0.718139	1
-0.991451	-0.310345	0.221031	0.678836	1
-0.923075	-0.310345	0.220687	0.640509	1
-0.854699	-0.310345	0.224746	0.603657	1
-0.786323	-0.310345	0.232831	0.568675	1
-0.717947	-0.310345	0.244557	0.535874	1
-0.649571	-0.310345	0.259546	0.505501	1
-0.581195	-0.310345	0.277429	0.477751	1
-0.512819	-0.310345	0.297856	0.452778	1
-0.444443	-0.310345	0.320486	0.430706	1
-0.376067	-0.310345	0.344997	0.411634	1
-0.307692	-0.310345	0.371078	0.395636	1
-0.239316	-0.310345	0.398428	0.382773	1
-0.17094	-0.310345	0.426756	0.37309	1
-0.102564	-0.310345	0.455778	0.366617	1
-0.0341879	-0.310345	0.485213	0.363375	1
0.0341879	-0.310345	0.514787	0.363375	1
0.102564	-0.310345	0.544222	0.366617	1
0.17094	-0.310345	0.573244	0.37309	1
0.239316	-0.310345	0.601572	0.382773	1
0.307692	-0.310345	0.628922	0.395636	1
0.376067	-0.310345	0.655003	0.411634	1
0.444443	-0.310345	0.679514	0.430706	1
0.512819	-0.310345	0.702144	0.452778	1
0.581195	-0.310345	0.722571	0.477751	1
0.649571	-0.310345	0.740454	0.505501	1
0.717947	-0.310345	0.755443	0.535874	1
0.786323	-0.310345	0.767169	0.568675	1
0.854699	-0.310345	0.775254	0.603657	1
0.923075	-0.310345	0.779313	0.640509	1
0.991451	-0.310345	0.778969	0.678836	1
1.05983	-0.310345	0.773876	0.718139	1
1.1282	-0.310345	0.763766	0.757778	1
1.19658	-0.310345	0.748525	0.796943	1
1.26495	-0.310345	0.728329	0.834623	0.84166
1.33333	-0.310345	0.70384	0.869598	0.601801
-1.33333	-0.241379	0.317907	0.882526	0.491715
-1.26495	-0.241379	0.294319	0.85021	0.699721
-1.19658	-0.241379	0.274377	0.814934	0.949627
-1.1282	-0.241379	0.258949	0.777942	1
-1.05983	-0.241379	0.248354	0.740288	1
-0.991451	-0.241379	0.242561	0.702819	1
-0.923075	-0.241379	0.241351	0.666199	1
-0.854699	-0.241379	0.244407	0.630942	1
-0.786323	-0.241379	0.251368	0.59745	1
-0.717947	-0.241379	0.261861	0.566035	1
-0.649571	-0.241379	0.275517	0.536941	1
-0.581195	-0.241379	0.291976	0.51036	1
-0.512819	-0.241379	0.310894	0.486442	1
-0.444443	-0.241379	0.331942	0.465306	1
-0.376067	-0.241379	0.354805	0.447044	1
-0.307692	-0.241379	0.379181	0.43173	1
-0.239316	-0.241379	0.404779	0.419418	1
-0.17094	-0.241379	0.431319	0.410151	1
-0.102564	-0.241379	0.458526	0.403957	1
-0.0341879	-0.241379	0.486131	0.400855	1
0.0341879	-0.241379	0.513869	0.400855	1
0.102564	-0.241379	0.541474	0.403957	1
0.17094	-0.241379	0.568681	0.410151	1
0.239316	-0.241379	0.595221	0.419418	1
0.307692	-0.241379	0.620819	0.43173	1
0.376067	-0.241379	0.645195	0.447044	1
0.444443	-0.241379	0.668058	0.465306	1
0.512819	-0.241379	0.689106	0.486442	1
0.581195	-0.241379	0.708024	0.51036	1
0.649571	-0.241379	0.724483	0.536941	1
0.717947	-0.241379	0.738139	0.566035	1
0.786323	-0.241379	0.748632	0.59745	1
0.854699	-0.241379	0.755593	0.630942	1
0.923075	-0.241379	0.758649	0.666199	1
0.991451	-0.241379	0.757439	0.702819	1
1.05983	-0.241379	0.751646	0.740288	1
1.1282	-0.241379	0.741051	0.777942	1
1.19658	-0.241379	0.725623	0.814934	0.949627
1.26495	-0.241379	0.705681	0.85021	0.699721
1.33333	-0.241379	0.682093	0.882526	0.491715
-1.33333	-0.172414	0.339472	0.895714	0.390336
-1.26495	-0.172414	0.317062	0.866349	0.565083
-1.19658	-0.172414	0.297504	0.833718	0.781214
-1.1282	-0.172414	0.281907	0.799064	1
-1.05983	-0.172414	0.270775	0.76349	1
-0.991451	-0.172414	0.264199	0.727892	1
-0.923075	-0.172414	0.262032	0.692973	1
-0.854699	-0.172414	0.263998	0.659275	1
-0.786323	-0.172414	0.269761	0.627214	1
-0.717947	-0.172414	0.278962	0.597113	1
-0.649571	-0.172414	0.291243	0.56922	1
-0.581195	-0.172414	0.306253	0.543727	1
-0.512819	-0.172414	0.323654	0.520785	1
-0.444443	-0.172414	0.343126	0.500509	1
-0.376067	-0.172414	0.364359	0.482991	1
-0.307692	-0.172414	0.387061	0.468301	1
-0.239316	-0.172414	0.410947	0.456492	1
-0.17094	-0.172414	0.435746	0.447603	1
-0.102564	-0.172414	0.461191	0.441662	1
-0.0341879	-0.172414	0.487021	0.438687	1
0.0341879	-0.172414	0.512979	0.438687	1
0.102564	-0.172414	0.538809	0.441662	1
0.17094	-0.172414	0.564254	0.447603	1
0.239316	-0.172414	0.589053	0.456492	1
0.307692	-0.172414	0.612939	0.468301	1
0.376067	-0.172414	0.635641	0.482991	1
0.444443	-0.172414	0.656874	0.500509	1
0.512819	-0.172414	0.676346	0.520785	1
0.581195	-0.172414	0.693747	0.543727	1
0.649571	-0.172414	0.708757	0.56922	1
0.717947	-0.172414	0.721038	0.597113	1
0.786323	-0.172414	0.730239	0.627214	1
0.854699	-0.172414	0.736002	0.659275	1
0.923075	-0.172414	0.737968	0.692973	1
0.991451	-0.172414	0.735801	0.727892	1
1.05983	-0.172414	0.729225	0.76349	1
1.1282	-0.172414	0.718093	0.799064	1
1.19658	-0.172414	0.702496	0.833718	0.781214
1.26495	-0.172414	0.682938	0.866349	0.565083
1.33333	-0.172414	0.660528	0.895714	0.390336
-1.33333	-0.103448	0.360404	0.908693	0.301077
-1.26495	-0.103448	0.339579	0.882578	0.442372
-1.19658	-0.103448	0.320675	0.852889	0.623239
-1.1282	-0.103448	0.305032	0.820809	0.84028
-1.05983	-0.103448	0.293384	0.787473	1
-0.991451	-0.103448	0.285988	0.753836	1
-0.923075	-0.103448	0.282801	0.720655	1
-0.854699	-0.103448	0.283606	0.688514	1
-0.786323	-0.103448	0.288104	0.657856	1
-0.717947	-0.103448	0.295958	0.629023	1
-0.649571	-0.103448	0.306821	0.602275	1
-0.581195	-0.103448	0.320353	0.577809	1
-0.512819	-0.103448	0.336223	0.555779	1
-0.444443	-0.103448	0.354116	0.536305	1
-0.376067	-0.103448	0.37373	0.519475	1
-0.307692	-0.103448	0.394777	0.50536	1
-0.239316	-0.103448	0.416979	0.494012	1
-0.17094	-0.103448	0.440071	0.48547	1
-0.102564	-0.103448	0.463792	0.479761	1
-0.0341879	-0.103448	0.487889	0.476903	1
0.0341879	-0.103448	0.512111	0.476903	1
0.102564	-0.103448	0.536208	0.479761	1
0.17094	-0.103448	0.559929	0.48547	1
0.239316	-0.103448	0.583021	0.494012	1
0.307692	-0.103448	0.605223	0.50536	1
0.376067	-0.103448	0.62627	0.519475	1
0.444443	-0.103448	0.645884	0.536305	1
0.512819	-0.103448	0.663777	0.555779	1
0.581195	-0.103448	0.679647	0.577809	1
0.649571	-0.103448	0.693179	0.602275	1
0.717947	-0.103448	0.704042	0.629023	1
0.786323	-0.103448	0.711896	0.657856	1
0.854699	-0.103448	0.716394	0.688514	1
0.923075	-0.103448	0.717199	0.720655	1
0.991451	-0.103448	0.714012	0.753836	1
1.05983	-0.103448	0.706616	0.787473	1
1.1282	-0.103448	0.694968	0.820809	0.84028
1.19658	-0.103448	0.679325	0.852889	0.623239
1.26495	-0.103448	0.660421	0.882578	0.442372
1.33333	-0.103448	0.639596	0.908693	0.301077
-1.33333	-0.0344828	0.380174	0.920985	0.226246
-1.26495	-0.0344828	0.361418	0.89837	0.335542
-1.19658	-0.0344828	0.343585	0.871956	0.480885
-1.1282	-0.0344828	0.328161	0.842758	0.661363
-1.05983	-0.0344828	0.316122	0.811896	0.872738
-0.991451	-0.0344828	0.307937	0.78038	1
-0.923075	-0.0344828	0.303707	0.749032	1
-0.854699	-0.0344828	0.303305	0.718493	1
-0.786323	-0.0344828	0.306484	0.689248	1
-0.717947	-0.0344828	0.31294	0.661669	1
-0.649571	-0.0344828	0.322343	0.636033	1
-0.581195	-0.0344828	0.334366	0.612555	1
-0.512819	-0.0344828	0.348684	0.591394	1
-0.444443	-0.0344828	0.364989	0.572675	1
-0.376067	-0.0344828	0.382983	0.556491	1
-0.307692	-0.0344828	0.402384	0.542913	1
-0.239316	-0.0344828	0.422919	0.531994	1
-0.17094	-0.0344828	0.444326	0.523774	1
-0.102564	-0.0344828	0.46635	0.518279	1
-0.0341879	-0.0344828	0.488743	0.515528	1
0.0341879	-0.0344828	0.511257	0.515528	1
0.102564	-0.0344828	0.53365	0.518279	1
0.17094	-0.0344828	0.555674	0.523774	1
0.239316	-0.0344828	0.577081	0.531994	1
0.307692	-0.0344828	0.597616	0.542913	1
0.376067	-0.0344828	0.617017	0.556491	1
0.444443	-0.0344828	0.635011	0.572675	1
0.512819	-0.0344828	0.651316	0.591394	1
0.581195	-0.0344828	0.665634	0.612555	1
0.649571	-0.0344828	0.677657	0.636033	1
